id,well_definedness_level,importance,novelty,proof_difficulty,disproof_difficulty,proven,disproven,first_submission_time,completed_by_ai
00000001377,2,2,3,2,2,false,false,,false
00000001378,5,2,3,2,3,false,false,,false
00000001379,3,2,3,2,3,false,false,,false
00000001380,2,2,3,2,4,false,false,,false
00000001381,3,2,3,2,4,false,false,,false
00000001382,4,2,2,2,2,false,false,,false
00000001383,1,1,3,2,4,false,false,,false
00000001384,5,3,3,3,5,false,false,,false
00000001385,5,4,3,3,2,false,false,,false
00000001386,5,3,3,3,4,false,false,,false
00000001387,3,3,3,3,3,false,false,,false
00000001388,3,2,3,2,3,false,false,,false
00000001389,1,2,1,2,4,false,false,,false
00000001390,5,3,3,2,3,false,false,,false
00000001391,5,3,3,1,1,false,false,,false
00000001392,4,3,2,2,2,false,false,,false
00000001393,4,2,3,1,1,false,false,,false
00000001394,3,4,3,4,2,false,false,,false
00000001395,3,2,3,2,3,false,false,,false
00000001396,5,3,3,2,3,false,false,,false
00000001397,2,2,3,2,2,false,false,,false
00000001398,3,2,3,2,3,false,false,,false
00000001399,3,3,3,3,3,false,false,,false
00000001400,3,2,3,2,2,false,false,,false
00000001401,4,4,3,3,2,false,false,,false
00000001402,3,3,3,3,4,false,false,,false
00000001403,5,2,3,2,3,false,false,,false
00000001404,5,3,2,2,3,false,false,,false
00000001405,3,2,3,2,4,false,false,,false
00000001406,4,4,3,3,4,false,false,,false
00000001407,3,4,3,4,4,false,false,,false
00000001408,3,3,2,2,3,false,false,,false
00000001409,4,5,2,4,3,false,false,,false
00000001410,2,4,3,4,3,false,false,,false
00000001411,2,3,2,2,3,false,false,,false
00000001412,3,2,3,2,3,false,false,,false
00000001413,5,2,3,2,3,false,false,,false
00000001414,3,2,3,2,2,false,false,,false
00000001415,3,2,3,2,3,false,false,,false
00000001416,3,2,3,2,3,false,false,,false
00000001417,4,2,3,2,3,false,false,,false
00000001418,5,4,3,3,4,false,false,,false
00000001419,3,2,3,2,3,false,false,,false
00000001420,3,3,3,3,4,false,false,,false
00000001421,3,3,3,3,5,false,false,,false
00000001422,2,2,3,2,3,false,false,,false
00000001423,2,4,3,4,4,false,false,,false
00000001424,2,2,3,2,4,false,false,,false
00000001425,3,2,3,2,4,false,false,,false
00000001426,0,1,3,2,5,false,false,,false
00000001427,3,2,3,2,2,false,false,,false
00000001428,3,2,3,2,3,false,false,,false
00000001429,2,2,3,1,1,false,false,,false
00000001430,2,2,1,2,4,false,false,,false
00000001431,3,2,3,2,5,false,false,,false
00000001432,5,3,3,3,3,false,false,,false
00000001433,4,3,3,3,4,false,false,,false
00000001434,3,2,3,2,5,false,false,,false
00000001435,3,2,3,2,3,false,false,,false
00000001436,2,2,3,2,3,false,false,,false
00000001437,3,2,3,2,5,false,false,,false
00000001438,2,2,3,2,4,false,false,,false
00000001439,2,2,3,2,2,false,false,,false
00000001440,2,2,3,2,4,false,false,,false
00000001441,5,3,3,2,2,false,false,,false
00000001442,1,1,3,2,3,false,false,,false
00000001443,2,2,1,2,4,false,false,,false
00000001444,3,4,3,3,2,false,false,,false
00000001445,2,2,3,2,5,false,false,,false
00000001446,3,2,3,2,3,false,false,,false
00000001447,2,2,1,2,3,false,false,,false
00000001448,3,2,3,2,4,false,false,,false
00000001449,3,2,3,2,3,false,false,,false
00000001450,1,2,3,2,4,false,false,,false
00000001451,2,2,3,2,2,false,false,,false
00000001452,4,3,3,2,3,false,false,,false
00000001453,3,3,3,2,4,false,false,,false
00000001454,3,2,3,2,2,false,false,,false
00000001455,2,2,1,2,4,false,false,,false
00000001456,3,2,3,2,3,false,false,,false
00000001457,2,2,1,2,3,false,false,,false
00000001458,3,2,3,2,4,false,false,,false
00000001459,3,2,3,2,3,false,false,,false
00000001460,3,3,3,2,4,false,false,,false
00000001461,0,3,1,3,3,false,false,,false
00000001462,3,4,3,3,3,false,false,,false
00000001463,2,2,3,2,4,false,false,,false
00000001464,4,2,3,2,3,false,false,,false
00000001465,5,3,3,2,2,false,false,,false
00000001466,2,3,3,2,3,false,false,,false
00000001467,3,2,3,2,2,false,false,,false
00000001468,3,2,3,2,3,false,false,,false
00000001469,4,5,2,5,4,false,false,,false
00000001470,3,2,3,2,4,false,false,,false
00000001471,2,2,3,2,3,false,false,,false
00000001472,5,3,3,2,2,false,false,,false
00000001473,4,2,3,2,2,false,false,,false
00000001474,1,1,1,2,4,false,false,,false
00000001475,4,3,3,2,2,false,false,,false
00000001476,3,2,3,1,1,false,false,,false
00000001477,5,3,3,3,5,false,false,,false
00000001478,3,3,3,2,3,false,false,,false
00000001479,3,2,3,2,3,false,false,,false
00000001480,2,2,3,2,4,false,false,,false
00000001481,5,4,3,3,3,false,false,,false
00000001482,3,2,3,2,3,false,false,,false
00000001483,3,2,3,2,2,false,false,,false
00000001484,4,3,3,3,5,false,false,,false
00000001485,5,3,3,3,3,false,false,,false
00000001486,4,3,3,3,5,false,false,,false
00000001487,2,2,3,2,3,false,false,,false
00000001488,3,2,3,2,4,false,false,,false
00000001489,4,3,3,2,3,false,false,,false
00000001490,5,4,3,3,3,false,false,,false
00000001491,3,2,3,2,2,false,false,,false
00000001492,3,4,2,3,5,false,false,,false
00000001493,3,2,3,2,5,false,false,,false
00000001494,3,3,3,3,2,false,false,,false
00000001495,3,3,2,1,2,false,false,,false
00000001496,5,3,3,2,4,false,false,,false
00000001497,3,2,3,2,4,false,false,,false
00000001498,2,2,3,2,4,false,false,,false
00000001499,4,2,3,1,2,false,false,,false
00000001500,4,3,3,2,4,false,false,,false
00000001501,4,3,3,2,1,false,false,,false
00000001502,4,2,3,2,4,false,false,,false
00000001503,3,3,3,3,2,false,false,,false
00000001504,3,4,2,3,3,false,false,,false
00000001505,4,4,2,2,2,false,false,,false
00000001506,5,4,3,3,4,false,false,,false
00000001507,3,2,3,2,4,false,false,,false
00000001508,3,3,3,3,4,false,false,,false
00000001509,1,2,3,2,4,false,false,,false
00000001510,3,3,3,3,5,false,false,,false
00000001511,3,3,3,3,3,false,false,,false
00000001512,3,2,3,2,3,false,false,,false
00000001513,3,2,3,2,3,false,false,,false
00000001514,3,2,3,2,3,false,false,,false
00000001515,1,1,3,2,3,false,false,,false
00000001516,3,2,3,2,4,false,false,,false
00000001517,3,2,3,2,3,false,false,,false
00000001518,3,3,3,3,3,false,false,,false
00000001519,4,3,3,1,1,false,false,,false
00000001520,3,3,3,3,3,false,false,,false
00000001521,1,1,3,2,4,false,false,,false
00000001522,3,3,2,2,4,false,false,,false
00000001523,1,1,3,2,3,false,false,,false
00000001524,3,2,3,2,4,false,false,,false
00000001525,2,2,3,2,3,false,false,,false
00000001526,1,2,3,2,3,false,false,,false
00000001527,3,2,3,2,3,false,false,,false
00000001528,4,3,3,2,2,false,false,,false
00000001529,3,2,3,2,4,false,false,,false
00000001530,2,3,3,3,4,false,false,,false
00000001531,4,4,1,3,2,false,false,,false
00000001532,3,2,3,2,3,false,false,,false
00000001533,3,3,2,2,4,false,false,,false
00000001534,4,2,3,2,3,false,false,,false
00000001535,3,2,3,2,2,false,false,,false
00000001536,3,4,3,3,4,false,false,,false
00000001537,4,4,3,3,3,false,false,,false
00000001538,3,2,3,2,3,false,false,,false
00000001539,2,5,2,5,3,false,false,,false
00000001540,3,4,1,4,3,false,false,,false
00000001541,3,3,3,3,4,false,false,,false
00000001542,4,2,3,2,2,false,false,,false
00000001543,4,2,3,2,2,false,false,,false
00000001544,2,3,3,3,3,false,false,,false
00000001545,3,2,3,2,3,false,false,,false
00000001546,4,2,1,2,4,false,false,,false
00000001547,2,2,1,2,4,false,false,,false
00000001548,3,3,3,2,3,false,false,,false
00000001549,3,2,3,2,3,false,false,,false
00000001550,1,2,3,2,4,false,false,,false
00000001551,3,2,3,2,2,false,false,,false
00000001552,3,2,3,2,4,false,false,,false
00000001553,3,2,3,2,3,false,false,,false
00000001554,5,3,3,2,4,false,false,,false
00000001555,3,2,3,2,5,false,false,,false
00000001556,1,1,3,2,3,false,false,,false
00000001557,4,3,3,2,2,false,false,,false
00000001558,4,3,1,3,4,false,false,,false
00000001559,3,2,3,2,3,false,false,,false
00000001560,4,3,3,3,5,false,false,,false
00000001561,3,2,3,2,2,false,false,,false
00000001562,3,3,3,2,5,false,false,,false
00000001563,3,2,3,2,3,false,false,,false
00000001564,5,3,3,2,3,false,false,,false
00000001565,3,2,3,2,3,false,false,,false
00000001566,2,2,1,2,2,false,false,,false
00000001567,5,3,3,3,4,false,false,,false
00000001568,5,3,3,3,4,false,false,,false
00000001569,5,3,3,3,4,false,false,,false
00000001570,2,2,1,2,4,false,false,,false
00000001571,3,2,3,2,3,false,false,,false
00000001572,3,2,3,2,4,false,false,,false
00000001573,2,2,3,2,4,false,false,,false
00000001574,3,2,3,2,3,false,false,,false
00000001575,2,2,3,2,3,false,false,,false
00000001576,5,2,3,2,3,false,false,,false
00000001577,3,3,1,2,2,false,false,,false
00000001578,2,2,3,2,3,false,false,,false
00000001579,3,2,3,2,2,false,false,,false
00000001580,3,2,3,1,3,false,false,,false
00000001581,3,2,3,2,3,false,false,,false
00000001582,3,2,1,2,3,false,false,,false
00000001583,2,2,3,2,4,false,false,,false
00000001584,3,3,3,3,5,false,false,,false
00000001585,3,2,3,2,3,false,false,,false
00000001586,3,2,3,2,3,false,false,,false
00000001587,5,4,3,4,4,false,false,,false
00000001588,5,4,3,3,4,false,false,,false
00000001589,5,3,3,3,3,false,false,,false
00000001590,3,2,3,2,4,false,false,,false
00000001591,3,2,3,2,4,false,false,,false
00000001592,1,1,3,1,2,false,false,,false
00000001593,2,4,1,4,3,false,false,,false
00000001594,2,2,3,2,3,false,false,,false
00000001595,3,2,3,2,4,false,false,,false
00000001596,3,2,3,2,4,false,false,,false
00000001597,3,2,3,2,4,false,false,,false
00000001598,3,2,3,2,5,false,false,,false
00000001599,3,2,3,2,3,false,false,,false
00000001600,1,2,2,2,4,false,false,,false
00000001601,3,3,3,3,4,false,false,,false
00000001602,2,2,1,1,1,false,false,,false
00000001603,2,3,1,3,3,false,false,,false
00000001604,4,3,3,2,4,false,false,,false
00000001605,3,2,3,2,3,false,false,,false
00000001606,5,4,3,3,2,false,false,,false
00000001607,3,2,3,2,5,false,false,,false
00000001608,2,2,3,2,3,false,false,,false
00000001609,2,3,3,3,4,false,false,,false
00000001610,5,4,3,4,5,false,false,,false
00000001611,3,4,3,3,3,false,false,,false
00000001612,5,2,3,2,2,false,false,,false
00000001613,2,3,3,3,4,false,false,,false
00000001614,3,2,3,2,2,false,false,,false
00000001615,5,3,3,3,2,false,false,,false
00000001616,3,3,3,3,4,false,false,,false
00000001617,3,3,3,3,5,false,false,,false
00000001618,5,4,3,3,3,false,false,,false
00000001619,3,2,3,1,1,false,false,,false
00000001620,5,3,3,2,3,false,false,,false
00000001621,3,2,3,2,4,false,false,,false
00000001622,3,4,3,3,2,false,false,,false
00000001623,2,3,1,3,3,false,false,,false
00000001624,3,2,3,2,3,false,false,,false
00000001625,3,4,3,3,5,false,false,,false
00000001626,3,2,3,2,5,false,false,,false
00000001627,3,2,3,2,4,false,false,,false
00000001628,1,2,3,2,4,false,false,,false
00000001629,3,2,3,2,3,false,false,,false
00000001630,3,2,3,2,3,false,false,,false
00000001631,3,2,3,2,3,false,false,,false
00000001632,3,3,3,3,3,false,false,,false
00000001633,5,4,3,3,2,false,false,,false
00000001634,2,2,1,2,3,false,false,,false
00000001635,4,3,3,2,4,false,false,,false
00000001636,3,2,3,1,1,false,false,,false
00000001637,3,2,3,2,4,false,false,,false
00000001638,3,3,2,2,3,false,false,,false
00000001639,3,2,3,2,3,false,false,,false
00000001640,4,4,3,3,3,false,false,,false
00000001641,3,3,3,3,3,false,false,,false
00000001642,2,2,3,2,3,false,false,,false
00000001643,3,4,3,3,3,false,false,,false
00000001644,5,4,3,3,2,false,false,,false
00000001645,4,3,3,2,4,false,false,,false
00000001646,2,3,1,3,2,false,false,,false
00000001647,3,3,3,3,4,false,false,,false
00000001648,3,3,3,3,3,false,false,,false
00000001649,3,3,3,3,2,false,false,,false
00000001650,3,3,3,3,3,false,false,,false
00000001651,3,2,3,2,3,false,false,,false
00000001652,1,2,3,2,4,false,false,,false
00000001653,2,2,3,2,3,false,false,,false
00000001654,2,2,3,2,4,false,false,,false
00000001655,2,4,1,3,3,false,false,,false
00000001656,4,3,3,3,2,false,false,,false
00000001657,3,2,3,2,3,false,false,,false
00000001658,2,2,3,2,3,false,false,,false
00000001659,2,2,3,2,3,false,false,,false
00000001660,3,2,3,2,3,false,false,,false
00000001661,5,3,3,1,1,false,false,,false
00000001662,5,3,2,2,2,false,false,,false
00000001663,3,3,2,1,1,false,false,,false
00000001664,5,3,3,2,3,false,false,,false
00000001665,5,3,3,2,2,false,false,,false
00000001666,3,2,3,2,4,false,false,,false
00000001667,3,2,3,2,2,false,false,,false
00000001668,5,3,3,1,1,false,false,,false
00000001669,3,2,3,2,4,false,false,,false
00000001670,3,2,3,2,4,false,false,,false
00000001671,2,2,1,2,4,false,false,,false
00000001672,3,2,3,2,2,false,false,,false
00000001673,3,2,3,2,4,false,false,,false
00000001674,4,3,3,2,3,false,false,,false
00000001675,3,3,3,2,5,false,false,,false
00000001676,5,2,3,2,2,false,false,,false
00000001677,2,2,3,2,3,false,false,,false
00000001678,2,2,3,2,2,false,false,,false
00000001679,3,2,3,2,3,false,false,,false
00000001680,2,2,3,2,4,false,false,,false
00000001681,3,2,3,2,2,false,false,,false
00000001682,3,2,3,2,2,false,false,,false
00000001683,5,4,3,3,2,false,false,,false
00000001684,3,2,3,2,4,false,false,,false
00000001685,3,2,3,2,2,false,false,,false
00000001686,2,2,1,2,3,false,false,,false
00000001687,3,2,3,2,2,false,false,,false
00000001688,3,2,3,2,3,false,false,,false
00000001689,4,2,3,2,4,false,false,,false
00000001690,2,2,3,2,4,false,false,,false
00000001691,3,4,3,3,1,false,false,,false
00000001692,3,2,3,2,4,false,false,,false
00000001693,3,2,3,1,2,false,false,,false
00000001694,3,2,3,2,2,false,false,,false
00000001695,3,2,3,2,3,false,false,,false
00000001696,3,4,2,3,4,false,false,,false
00000001697,5,3,2,2,3,false,false,,false
00000001698,4,5,3,5,5,false,false,,false
00000001699,3,3,3,3,2,false,false,,false
00000001700,3,4,2,3,2,false,false,,false
00000001701,3,2,3,2,4,false,false,,false
00000001702,1,1,3,2,3,false,false,,false
00000001703,3,4,2,3,4,false,false,,false
00000001704,3,2,3,2,3,false,false,,false
00000001705,5,4,3,3,4,false,false,,false
00000001706,5,2,3,2,4,false,false,,false
00000001707,3,2,3,2,3,false,false,,false
00000001708,2,3,3,3,3,false,false,,false
00000001709,1,1,1,2,4,false,false,,false
00000001710,1,2,3,2,2,false,false,,false
00000001711,2,2,3,2,3,false,false,,false
00000001712,2,2,3,2,3,false,false,,false
00000001713,3,3,3,3,4,false,false,,false
00000001714,3,3,3,3,3,false,false,,false
00000001715,3,3,3,2,4,false,false,,false
00000001716,3,2,3,2,3,false,false,,false
00000001717,3,2,3,2,4,false,false,,false
00000001718,2,2,3,2,4,false,false,,false
00000001719,4,3,3,2,4,false,false,,false
00000001720,4,3,3,2,4,false,false,,false
00000001721,4,3,3,3,4,false,false,,false
00000001722,3,3,3,2,2,false,false,,false
00000001723,2,2,3,2,4,false,false,,false
00000001724,4,4,3,3,4,false,false,,false
00000001725,3,2,3,2,3,false,false,,false
00000001726,4,3,3,2,2,false,false,,false
00000001727,3,2,3,2,5,false,false,,false
00000001728,1,1,3,2,3,false,false,,false
00000001729,3,2,3,2,3,false,false,,false
00000001730,4,3,3,3,4,false,false,,false
00000001731,3,3,3,3,3,false,false,,false
00000001732,2,4,3,3,2,false,false,,false
00000001733,4,3,3,3,4,false,false,,false
00000001734,3,2,3,2,2,false,false,,false
00000001735,3,2,3,1,2,false,false,,false
00000001736,2,2,3,2,3,false,false,,false
00000001737,2,2,3,2,3,false,false,,false
00000001738,3,3,3,2,1,false,false,,false
00000001739,1,2,3,3,3,false,false,,false
00000001740,2,4,1,4,2,false,false,,false
00000001741,4,3,3,2,2,false,false,,false
00000001742,3,3,3,3,3,false,false,,false
00000001743,5,4,3,4,5,false,false,,false
00000001744,2,2,3,2,3,false,false,,false
00000001745,3,2,3,2,3,false,false,,false
00000001746,3,2,3,2,2,false,false,,false
00000001747,3,3,3,2,3,false,false,,false
00000001748,2,3,3,2,4,false,false,,false
00000001749,3,2,3,2,2,false,false,,false
00000001750,3,2,3,2,4,false,false,,false
00000001751,4,4,3,3,2,false,false,,false
00000001752,3,2,3,2,3,false,false,,false
00000001753,3,2,3,2,2,false,false,,false
00000001754,4,2,3,2,3,false,false,,false
00000001755,4,4,3,2,1,false,false,,false
00000001756,3,2,3,2,3,false,false,,false
00000001757,4,3,3,1,1,false,false,,false
00000001758,5,2,3,2,3,false,false,,false
00000001759,3,2,3,2,2,false,false,,false
00000001760,3,2,3,2,2,false,false,,false
00000001761,5,3,3,2,2,false,false,,false
00000001762,3,3,3,3,2,false,false,,false
00000001763,3,5,2,5,4,false,false,,false
00000001764,2,2,1,2,4,false,false,,false
00000001765,3,4,3,4,3,false,false,,false
00000001766,4,3,2,2,4,false,false,,false
00000001767,5,4,3,3,2,false,false,,false
00000001768,3,2,3,2,3,false,false,,false
00000001769,3,4,3,4,3,false,false,,false
00000001770,5,3,3,2,2,false,false,,false
00000001771,3,4,2,3,3,false,false,,false
00000001772,3,3,3,3,4,false,false,,false
00000001773,5,3,3,2,3,false,false,,false
00000001774,3,2,3,2,3,false,false,,false
00000001775,5,3,3,2,3,false,false,,false
00000001776,3,2,3,2,3,false,false,,false
00000001777,3,4,3,4,4,false,false,,false
00000001778,5,5,2,5,3,false,false,,false
00000001779,3,5,2,5,4,false,false,,false
00000001780,3,2,3,2,3,false,false,,false
00000001781,3,2,3,2,2,false,false,,false
00000001782,3,3,3,3,3,false,false,,false
00000001783,3,2,3,2,3,false,false,,false
00000001784,4,3,3,2,4,false,false,,false
00000001785,2,2,3,2,3,false,false,,false
00000001786,2,2,3,2,3,false,false,,false
00000001787,2,2,3,2,2,false,false,,false
00000001788,3,2,3,2,4,false,false,,false
00000001789,3,2,3,2,3,false,false,,false
00000001790,3,3,3,2,5,false,false,,false
00000001791,3,2,3,2,3,false,false,,false
00000001792,5,3,2,2,4,false,false,,false
00000001793,3,2,3,2,3,false,false,,false
00000001794,3,3,3,2,2,false,false,,false
00000001795,2,2,3,2,5,false,false,,false
00000001796,5,2,3,2,2,false,false,,false
00000001797,3,4,3,3,2,false,false,,false
00000001798,3,3,2,2,2,false,false,,false
00000001799,3,3,3,3,3,false,false,,false
00000001800,1,1,3,2,3,false,false,,false
00000001801,3,2,3,2,4,false,false,,false
00000001802,2,3,3,3,2,false,false,,false
00000001803,3,2,3,2,3,false,false,,false
00000001804,3,3,3,3,4,false,false,,false
00000001805,2,2,3,2,2,false,false,,false
00000001806,5,3,3,2,2,false,false,,false
00000001807,3,2,3,2,3,false,false,,false
00000001808,3,3,2,2,4,false,false,,false
00000001809,3,3,3,2,2,false,false,,false
00000001810,3,3,3,3,4,false,false,,false
00000001811,3,2,3,2,4,false,false,,false
00000001812,2,2,1,1,2,false,false,,false
00000001813,3,3,2,2,3,false,false,,false
00000001814,5,2,3,2,2,false,false,,false
00000001815,4,3,3,2,3,false,false,,false
00000001816,5,3,3,1,1,false,false,,false
00000001817,3,2,3,2,3,false,false,,false
00000001818,4,2,3,1,1,false,false,,false
00000001819,3,3,3,3,2,false,false,,false
00000001820,3,2,3,2,4,false,false,,false
00000001821,2,2,1,2,3,false,false,,false
00000001822,4,3,3,3,2,false,false,,false
00000001823,3,3,3,2,2,false,false,,false
00000001824,3,2,3,2,3,false,false,,false
00000001825,5,3,3,2,2,false,false,,false
00000001826,3,2,3,2,2,false,false,,false
00000001827,3,2,3,2,3,false,false,,false
00000001828,2,2,3,2,2,false,false,,false
00000001829,3,3,3,3,3,false,false,,false
00000001830,2,4,3,4,4,false,false,,false
00000001831,5,3,3,2,4,false,false,,false
00000001832,5,3,3,2,4,false,false,,false
00000001833,3,2,3,2,4,false,false,,false
00000001834,3,2,3,2,3,false,false,,false
00000001835,3,2,3,2,4,false,false,,false
00000001836,3,2,3,2,4,false,false,,false
00000001837,3,3,3,3,4,false,false,,false
00000001838,3,2,3,2,4,false,false,,false
00000001839,3,2,3,2,4,false,false,,false
00000001840,3,4,3,4,4,false,false,,false
00000001841,3,3,3,2,3,false,false,,false
00000001842,3,3,3,3,3,false,false,,false
00000001843,2,3,3,3,2,false,false,,false
00000001844,3,3,3,3,4,false,false,,false
00000001845,3,2,3,2,4,false,false,,false
00000001846,3,3,3,3,4,false,false,,false
00000001847,3,4,2,3,3,false,false,,false
00000001848,2,2,3,2,4,false,false,,false
00000001849,4,3,3,2,2,false,false,,false
00000001850,3,2,3,2,4,false,false,,false
00000001851,3,2,3,2,2,false,false,,false
00000001852,3,2,3,2,3,false,false,,false
00000001853,3,3,3,3,4,false,false,,false
00000001854,3,2,3,2,3,false,false,,false
00000001855,2,2,3,2,2,false,false,,false
00000001856,3,2,3,2,5,false,false,,false
00000001857,2,2,3,2,4,false,false,,false
00000001858,3,3,3,3,3,false,false,,false
00000001859,4,3,3,2,4,false,false,,false
00000001860,3,2,3,2,3,false,false,,false
00000001861,3,2,3,2,3,false,false,,false
00000001862,1,3,3,3,4,false,false,,false
00000001863,3,2,3,2,3,false,false,,false
00000001864,2,2,3,2,3,false,false,,false
00000001865,3,3,3,3,3,false,false,,false
00000001866,2,3,1,3,3,false,false,,false
00000001867,3,3,3,3,3,false,false,,false
00000001868,2,4,1,4,3,false,false,,false
00000001869,3,4,3,4,2,false,false,,false
00000001870,2,2,1,2,3,false,false,,false
00000001871,2,2,3,2,4,false,false,,false
00000001872,5,2,3,2,4,false,false,,false
00000001873,5,2,3,2,2,false,false,,false
00000001874,5,2,3,2,3,false,false,,false
00000001875,3,3,2,2,4,false,false,,false
00000001876,5,2,3,2,2,false,false,,false
00000001877,5,2,3,2,3,false,false,,false
00000001878,3,3,3,2,3,false,false,,false
00000001879,5,3,3,2,4,false,false,,false
00000001880,3,4,2,5,4,false,false,,false
00000001881,3,2,3,2,4,false,false,,false
00000001882,3,2,3,2,4,false,false,,false
00000001883,5,2,3,2,3,false,false,,false
00000001884,3,3,2,2,4,false,false,,false
00000001885,5,3,3,1,1,false,false,,false
00000001886,5,3,3,3,2,false,false,,false
00000001887,3,2,3,2,3,false,false,,false
00000001888,5,3,3,2,4,false,false,,false
00000001889,3,2,3,2,4,false,false,,false
00000001890,3,2,3,1,2,false,false,,false
00000001891,4,3,2,2,3,false,false,,false
00000001892,3,2,3,2,4,false,false,,false
00000001893,4,2,3,2,4,false,false,,false
00000001894,2,2,3,2,2,false,false,,false
00000001895,4,3,3,2,4,false,false,,false
00000001896,3,2,3,2,2,false,false,,false
00000001897,2,3,3,3,4,false,false,,false
00000001898,5,3,3,2,3,false,false,,false
00000001899,2,2,3,2,4,false,false,,false
00000001900,3,2,3,2,4,false,false,,false
00000001901,3,3,3,2,2,false,false,,false
00000001902,5,2,3,2,4,false,false,,false
00000001903,3,4,3,2,3,false,false,,false
00000001904,2,2,3,2,3,false,false,,false
00000001905,2,2,3,2,2,false,false,,false
00000001906,4,4,3,3,5,false,false,,false
00000001907,3,3,1,3,4,false,false,,false
00000001908,4,3,3,2,2,false,false,,false
00000001909,2,2,3,2,4,false,false,,false
00000001910,2,2,3,2,4,false,false,,false
00000001911,3,2,3,1,2,false,false,,false
00000001912,2,2,3,2,3,false,false,,false
00000001913,1,1,3,2,4,false,false,,false
00000001914,1,1,3,2,3,false,false,,false
00000001915,3,3,3,3,4,false,false,,false
00000001916,3,2,3,2,2,false,false,,false
00000001917,1,2,3,2,3,false,false,,false
00000001918,5,3,3,2,3,false,false,,false
00000001919,0,1,3,2,3,false,false,,false
00000001920,3,3,3,3,5,false,false,,false
00000001921,3,3,3,2,4,false,false,,false
00000001922,3,2,3,2,5,false,false,,false
00000001923,1,2,3,2,4,false,false,,false
00000001924,3,3,3,3,3,false,false,,false
00000001925,1,2,3,3,5,false,false,,false
00000001926,3,2,3,2,5,false,false,,false
00000001927,1,1,3,2,4,false,false,,false
00000001928,3,2,3,2,4,false,false,,false
00000001929,3,2,3,2,4,false,false,,false
00000001930,1,2,3,2,3,false,false,,false
00000001931,4,3,3,3,5,false,false,,false
00000001932,3,2,3,2,3,false,false,,false
00000001933,5,3,3,2,2,false,false,,false
00000001934,5,3,3,2,2,false,false,,false
00000001935,4,3,1,2,3,false,false,,false
00000001936,3,4,3,4,3,false,false,,false
00000001937,3,2,3,2,4,false,false,,false
00000001938,3,2,3,2,3,false,false,,false
00000001939,5,5,3,5,5,false,false,,false
00000001940,3,3,3,3,4,false,false,,false
00000001941,4,2,3,2,3,false,false,,false
00000001942,3,3,3,2,3,false,false,,false
00000001943,1,2,3,2,2,false,false,,false
00000001944,2,2,3,2,3,false,false,,false
00000001945,3,4,2,3,5,false,false,,false
00000001946,3,2,3,2,3,false,false,,false
00000001947,3,2,3,2,5,false,false,,false
00000001948,1,2,3,3,2,false,false,,false
00000001949,3,3,3,3,5,false,false,,false
00000001950,3,3,3,3,5,false,false,,false
00000001951,5,3,3,2,2,false,false,,false
00000001952,4,3,3,2,3,false,false,,false
00000001953,3,2,3,2,3,false,false,,false
00000001954,3,2,3,2,5,false,false,,false
00000001955,2,2,3,2,4,false,false,,false
00000001956,4,4,3,3,4,false,false,,false
00000001957,2,3,3,3,4,false,false,,false
00000001958,1,1,3,2,3,false,false,,false
00000001959,3,3,3,3,4,false,false,,false
00000001960,4,3,3,4,3,false,false,,false
00000001961,2,5,2,5,4,false,false,,false
00000001962,3,2,3,2,2,false,false,,false
00000001963,5,2,3,2,3,false,false,,false
00000001964,1,1,3,2,3,false,false,,false
00000001965,3,2,3,2,4,false,false,,false
00000001966,2,2,3,2,2,false,false,,false
00000001967,3,3,3,3,4,false,false,,false
00000001968,5,3,3,3,3,false,false,,false
00000001969,2,2,3,2,3,false,false,,false
00000001970,4,3,3,3,5,false,false,,false
00000001971,5,3,3,2,3,false,false,,false
00000001972,5,3,3,3,4,false,false,,false
00000001973,3,2,3,2,3,false,false,,false
00000001974,5,3,3,2,4,false,false,,false
00000001975,3,2,2,2,5,false,false,,false
00000001976,3,2,3,2,3,false,false,,false
00000001977,3,2,3,2,2,false,false,,false
00000001978,2,2,3,2,4,false,false,,false
00000001979,3,2,3,2,3,false,false,,false
00000001980,4,5,2,5,4,false,false,,false
00000001981,4,3,3,3,4,false,false,,false
00000001982,3,3,3,3,4,false,false,,false
00000001983,3,2,3,2,4,false,false,,false
00000001984,3,4,3,4,4,false,false,,false
00000001985,3,2,3,2,3,false,false,,false
00000001986,3,3,3,3,3,false,false,,false
00000001987,3,2,3,2,4,false,false,,false
00000001988,3,2,3,2,4,false,false,,false
00000001989,5,3,2,3,3,false,false,,false
00000001990,5,2,3,2,3,false,false,,false
00000001991,3,5,2,5,3,false,false,,false
00000001992,3,2,3,2,3,false,false,,false
00000001993,3,2,3,2,4,false,false,,false
00000001994,3,3,3,3,3,false,false,,false
00000001995,2,2,3,2,3,false,false,,false
00000001996,2,2,3,2,3,false,false,,false
00000001997,3,2,3,2,3,false,false,,false
00000001998,5,2,3,2,2,false,false,,false
00000001999,2,2,3,2,5,false,false,,false
00000002000,3,2,3,2,3,false,false,,false
00000002001,3,2,3,2,3,false,false,,false
00000002002,3,3,3,2,3,false,false,,false
00000002003,2,2,3,2,3,false,false,,false
00000002004,2,2,3,2,4,false,false,,false
00000002005,3,2,3,2,2,false,false,,false
00000002006,2,2,3,2,5,false,false,,false
00000002007,3,2,3,2,4,false,false,,false
00000002008,3,2,3,2,4,false,false,,false
00000002009,2,2,3,2,4,false,false,,false
