id,well_definedness_level,importance,novelty,proof_difficulty,disproof_difficulty,proven,disproven,first_submission_time,completed_by_ai
00000006477,,,,,,false,false,,false
00000006478,,,,,,false,false,,false
00000006479,,,,,,false,false,,false
00000006480,,,,,,false,false,,false
00000006481,,,,,,false,false,,false
00000006482,,,,,,false,false,,false
00000006483,,,,,,false,false,,false
00000006484,,,,,,false,false,,false
00000006485,,,,,,false,false,,false
00000006486,,,,,,false,false,,false
00000006487,,,,,,false,false,,false
00000006488,,,,,,false,false,,false
00000006489,,,,,,false,false,,false
00000006490,,,,,,false,false,,false
00000006491,,,,,,false,false,,false
00000006492,,,,,,false,false,,false
00000006493,,,,,,false,false,,false
00000006494,,,,,,false,false,,false
00000006495,,,,,,false,false,,false
00000006496,,,,,,false,false,,false
00000006497,,,,,,false,false,,false
00000006498,,,,,,false,false,,false
00000006499,,,,,,false,false,,false
00000006500,,,,,,false,false,,false
00000006501,,,,,,false,false,,false
00000006502,,,,,,false,false,,false
00000006503,,,,,,false,false,,false
00000006504,,,,,,false,false,,false
00000006505,,,,,,false,false,,false
00000006506,,,,,,false,false,,false
00000006507,,,,,,false,false,,false
00000006508,,,,,,false,false,,false
00000006509,,,,,,false,false,,false
00000006510,,,,,,false,false,,false
00000006511,,,,,,false,false,,false
00000006512,,,,,,false,false,,false
00000006513,,,,,,false,false,,false
00000006514,,,,,,false,false,,false
00000006515,,,,,,false,false,,false
00000006516,,,,,,false,false,,false
00000006517,,,,,,false,false,,false
00000006518,,,,,,false,false,,false
00000006519,,,,,,false,false,,false
00000006520,,,,,,false,false,,false
00000006521,,,,,,false,false,,false
00000006522,,,,,,false,false,,false
00000006523,,,,,,false,false,,false
00000006524,,,,,,false,false,,false
00000006525,,,,,,false,false,,false
00000006526,,,,,,false,false,,false
00000006527,,,,,,false,false,,false
00000006528,,,,,,false,false,,false
00000006529,,,,,,false,false,,false
00000006530,,,,,,false,false,,false
00000006531,,,,,,false,false,,false
00000006532,,,,,,false,false,,false
00000006533,,,,,,false,false,,false
00000006534,,,,,,false,false,,false
00000006535,,,,,,false,false,,false
00000006536,,,,,,false,false,,false
00000006537,,,,,,false,false,,false
00000006538,,,,,,false,false,,false
00000006539,,,,,,false,false,,false
00000006540,,,,,,false,false,,false
00000006541,,,,,,false,false,,false
00000006542,,,,,,false,false,,false
00000006543,,,,,,false,false,,false
00000006544,,,,,,false,false,,false
00000006545,,,,,,false,false,,false
00000006546,,,,,,false,false,,false
00000006547,,,,,,false,false,,false
00000006548,,,,,,false,false,,false
00000006549,,,,,,false,false,,false
00000006550,,,,,,false,false,,false
00000006551,,,,,,false,false,,false
00000006552,,,,,,false,false,,false
00000006553,,,,,,false,false,,false
00000006554,,,,,,false,false,,false
00000006555,,,,,,false,false,,false
00000006556,,,,,,false,false,,false
00000006557,,,,,,false,false,,false
00000006558,,,,,,false,false,,false
00000006559,,,,,,false,false,,false
00000006560,,,,,,false,false,,false
00000006561,,,,,,false,false,,false
00000006562,,,,,,false,false,,false
00000006563,,,,,,false,false,,false
00000006564,,,,,,false,false,,false
00000006565,,,,,,false,false,,false
00000006566,,,,,,false,false,,false
00000006567,,,,,,false,false,,false
00000006568,,,,,,false,false,,false
00000006569,,,,,,false,false,,false
00000006570,,,,,,false,false,,false
00000006571,,,,,,false,false,,false
00000006572,,,,,,false,false,,false
00000006573,,,,,,false,false,,false
00000006574,,,,,,false,false,,false
00000006575,,,,,,false,false,,false
00000006576,,,,,,false,false,,false
00000006577,,,,,,false,false,,false
00000006578,,,,,,false,false,,false
00000006579,,,,,,false,false,,false
00000006580,,,,,,false,false,,false
00000006581,,,,,,false,false,,false
00000006582,,,,,,false,false,,false
00000006583,,,,,,false,false,,false
00000006584,,,,,,false,false,,false
00000006585,,,,,,false,false,,false
00000006586,,,,,,false,false,,false
00000006587,,,,,,false,false,,false
00000006588,,,,,,false,false,,false
00000006589,,,,,,false,false,,false
00000006590,,,,,,false,false,,false
00000006591,,,,,,false,false,,false
00000006592,,,,,,false,false,,false
00000006593,,,,,,false,false,,false
00000006594,,,,,,false,false,,false
00000006595,,,,,,false,false,,false
00000006596,,,,,,false,false,,false
00000006597,,,,,,false,false,,false
00000006598,,,,,,false,false,,false
00000006599,,,,,,false,false,,false
00000006600,,,,,,false,false,,false
00000006601,,,,,,false,false,,false
00000006602,,,,,,false,false,,false
00000006603,,,,,,false,false,,false
00000006604,,,,,,false,false,,false
00000006605,,,,,,false,false,,false
00000006606,,,,,,false,false,,false
00000006607,,,,,,false,false,,false
00000006608,,,,,,false,false,,false
00000006609,,,,,,false,false,,false
00000006610,,,,,,false,false,,false
00000006611,,,,,,false,false,,false
00000006612,,,,,,false,false,,false
00000006613,,,,,,false,false,,false
00000006614,,,,,,false,false,,false
00000006615,,,,,,false,false,,false
00000006616,,,,,,false,false,,false
00000006617,,,,,,false,false,,false
00000006618,,,,,,false,false,,false
00000006619,,,,,,false,false,,false
00000006620,,,,,,false,false,,false
00000006621,,,,,,false,false,,false
00000006622,,,,,,false,false,,false
00000006623,,,,,,false,false,,false
00000006624,,,,,,false,false,,false
00000006625,,,,,,false,false,,false
00000006626,,,,,,false,false,,false
00000006627,,,,,,false,false,,false
00000006628,,,,,,false,false,,false
00000006629,,,,,,false,false,,false
00000006630,,,,,,false,false,,false
00000006631,,,,,,false,false,,false
00000006632,,,,,,false,false,,false
00000006633,,,,,,false,false,,false
00000006634,,,,,,false,false,,false
00000006635,,,,,,false,false,,false
00000006636,,,,,,false,false,,false
00000006637,,,,,,false,false,,false
00000006638,,,,,,false,false,,false
00000006639,,,,,,false,false,,false
00000006640,,,,,,false,false,,false
00000006641,,,,,,false,false,,false
00000006642,,,,,,false,false,,false
00000006643,,,,,,false,false,,false
00000006644,,,,,,false,false,,false
00000006645,,,,,,false,false,,false
00000006646,,,,,,false,false,,false
00000006647,,,,,,false,false,,false
00000006648,,,,,,false,false,,false
00000006649,,,,,,false,false,,false
00000006650,,,,,,false,false,,false
00000006651,,,,,,false,false,,false
00000006652,,,,,,false,false,,false
00000006653,,,,,,false,false,,false
00000006654,,,,,,false,false,,false
00000006655,,,,,,false,false,,false
00000006656,,,,,,false,false,,false
00000006657,,,,,,false,false,,false
00000006658,,,,,,false,false,,false
00000006659,,,,,,false,false,,false
00000006660,,,,,,false,false,,false
00000006661,,,,,,false,false,,false
00000006662,,,,,,false,false,,false
00000006663,,,,,,false,false,,false
00000006664,,,,,,false,false,,false
00000006665,,,,,,false,false,,false
00000006666,,,,,,false,false,,false
00000006667,,,,,,false,false,,false
00000006668,,,,,,false,false,,false
00000006669,,,,,,false,false,,false
00000006670,,,,,,false,false,,false
00000006671,,,,,,false,false,,false
00000006672,,,,,,false,false,,false
00000006673,,,,,,false,false,,false
00000006674,,,,,,false,false,,false
00000006675,,,,,,false,false,,false
00000006676,,,,,,false,false,,false
00000006677,,,,,,false,false,,false
00000006678,,,,,,false,false,,false
00000006679,,,,,,false,false,,false
00000006680,,,,,,false,false,,false
00000006681,,,,,,false,false,,false
00000006682,,,,,,false,false,,false
00000006683,,,,,,false,false,,false
00000006684,,,,,,false,false,,false
00000006685,,,,,,false,false,,false
00000006686,,,,,,false,false,,false
00000006687,,,,,,false,false,,false
00000006688,,,,,,false,false,,false
00000006689,,,,,,false,false,,false
00000006690,,,,,,false,false,,false
00000006691,,,,,,false,false,,false
00000006692,,,,,,false,false,,false
00000006693,,,,,,false,false,,false
00000006694,,,,,,false,false,,false
00000006695,,,,,,false,false,,false
00000006696,,,,,,false,false,,false
00000006697,,,,,,false,false,,false
00000006698,,,,,,false,false,,false
00000006699,,,,,,false,false,,false
00000006700,,,,,,false,false,,false
00000006701,,,,,,false,false,,false
00000006702,,,,,,false,false,,false
00000006703,,,,,,false,false,,false
00000006704,,,,,,false,false,,false
00000006705,,,,,,false,false,,false
00000006706,,,,,,false,false,,false
00000006707,,,,,,false,false,,false
00000006708,,,,,,false,false,,false
00000006709,,,,,,false,false,,false
00000006710,,,,,,false,false,,false
00000006711,,,,,,false,false,,false
00000006712,,,,,,false,false,,false
00000006713,,,,,,false,false,,false
00000006714,,,,,,false,false,,false
00000006715,,,,,,false,false,,false
00000006716,,,,,,false,false,,false
00000006717,,,,,,false,false,,false
00000006718,,,,,,false,false,,false
00000006719,,,,,,false,false,,false
00000006720,,,,,,false,false,,false
00000006721,,,,,,false,false,,false
00000006722,,,,,,false,false,,false
00000006723,,,,,,false,false,,false
00000006724,,,,,,false,false,,false
00000006725,,,,,,false,false,,false
00000006726,,,,,,false,false,,false
00000006727,,,,,,false,false,,false
00000006728,,,,,,false,false,,false
00000006729,,,,,,false,false,,false
00000006730,,,,,,false,false,,false
00000006731,,,,,,false,false,,false
00000006732,,,,,,false,false,,false
00000006733,,,,,,false,false,,false
00000006734,,,,,,false,false,,false
00000006735,,,,,,false,false,,false
00000006736,,,,,,false,false,,false
00000006737,,,,,,false,false,,false
00000006738,,,,,,false,false,,false
00000006739,,,,,,false,false,,false
00000006740,,,,,,false,false,,false
00000006741,,,,,,false,false,,false
00000006742,,,,,,false,false,,false
00000006743,,,,,,false,false,,false
00000006744,,,,,,false,false,,false
00000006745,,,,,,false,false,,false
00000006746,,,,,,false,false,,false
00000006747,,,,,,false,false,,false
00000006748,,,,,,false,false,,false
00000006749,,,,,,false,false,,false
00000006750,,,,,,false,false,,false
00000006751,,,,,,false,false,,false
00000006752,,,,,,false,false,,false
00000006753,,,,,,false,false,,false
00000006754,,,,,,false,false,,false
00000006755,,,,,,false,false,,false
00000006756,,,,,,false,false,,false
00000006757,,,,,,false,false,,false
00000006758,,,,,,false,false,,false
00000006759,,,,,,false,false,,false
00000006760,,,,,,false,false,,false
00000006761,,,,,,false,false,,false
00000006762,,,,,,false,false,,false
00000006763,,,,,,false,false,,false
00000006764,,,,,,false,false,,false
00000006765,,,,,,false,false,,false
00000006766,,,,,,false,false,,false
00000006767,,,,,,false,false,,false
00000006768,,,,,,false,false,,false
00000006769,,,,,,false,false,,false
00000006770,,,,,,false,false,,false
00000006771,,,,,,false,false,,false
00000006772,,,,,,false,false,,false
00000006773,,,,,,false,false,,false
00000006774,,,,,,false,false,,false
00000006775,,,,,,false,false,,false
00000006776,,,,,,false,false,,false
00000006777,,,,,,false,false,,false
00000006778,,,,,,false,false,,false
00000006779,,,,,,false,false,,false
00000006780,,,,,,false,false,,false
00000006781,,,,,,false,false,,false
00000006782,,,,,,false,false,,false
00000006783,,,,,,false,false,,false
00000006784,,,,,,false,false,,false
00000006785,,,,,,false,false,,false
00000006786,,,,,,false,false,,false
00000006787,,,,,,false,false,,false
00000006788,,,,,,false,false,,false
00000006789,,,,,,false,false,,false
00000006790,,,,,,false,false,,false
00000006791,,,,,,false,false,,false
00000006792,,,,,,false,false,,false
00000006793,,,,,,false,false,,false
00000006794,,,,,,false,false,,false
00000006795,,,,,,false,false,,false
00000006796,,,,,,false,false,,false
00000006797,,,,,,false,false,,false
00000006798,,,,,,false,false,,false
00000006799,,,,,,false,false,,false
00000006800,,,,,,false,false,,false
00000006801,,,,,,false,false,,false
00000006802,,,,,,false,false,,false
00000006803,,,,,,false,false,,false
00000006804,,,,,,false,false,,false
00000006805,,,,,,false,false,,false
00000006806,,,,,,false,false,,false
00000006807,,,,,,false,false,,false
00000006808,,,,,,false,false,,false
00000006809,,,,,,false,false,,false
00000006810,,,,,,false,false,,false
00000006811,,,,,,false,false,,false
00000006812,,,,,,false,false,,false
00000006813,,,,,,false,false,,false
00000006814,,,,,,false,false,,false
00000006815,,,,,,false,false,,false
00000006816,,,,,,false,false,,false
00000006817,,,,,,false,false,,false
00000006818,,,,,,false,false,,false
00000006819,,,,,,false,false,,false
00000006820,,,,,,false,false,,false
00000006821,,,,,,false,false,,false
00000006822,,,,,,false,false,,false
00000006823,,,,,,false,false,,false
00000006824,,,,,,false,false,,false
00000006825,,,,,,false,false,,false
00000006826,,,,,,false,false,,false
00000006827,,,,,,false,false,,false
00000006828,,,,,,false,false,,false
00000006829,,,,,,false,false,,false
00000006830,,,,,,false,false,,false
00000006831,,,,,,false,false,,false
00000006832,,,,,,false,false,,false
00000006833,,,,,,false,false,,false
00000006834,,,,,,false,false,,false
00000006835,,,,,,false,false,,false
00000006836,,,,,,false,false,,false
00000006837,,,,,,false,false,,false
00000006838,,,,,,false,false,,false
00000006839,,,,,,false,false,,false
00000006840,,,,,,false,false,,false
00000006841,,,,,,false,false,,false
00000006842,,,,,,false,false,,false
00000006843,,,,,,false,false,,false
00000006844,,,,,,false,false,,false
00000006845,,,,,,false,false,,false
00000006846,,,,,,false,false,,false
00000006847,,,,,,false,false,,false
00000006848,,,,,,false,false,,false
00000006849,,,,,,false,false,,false
00000006850,,,,,,false,false,,false
00000006851,,,,,,false,false,,false
00000006852,,,,,,false,false,,false
00000006853,,,,,,false,false,,false
00000006854,,,,,,false,false,,false
00000006855,,,,,,false,false,,false
00000006856,,,,,,false,false,,false
00000006857,,,,,,false,false,,false
00000006858,,,,,,false,false,,false
00000006859,,,,,,false,false,,false
00000006860,,,,,,false,false,,false
00000006861,,,,,,false,false,,false
00000006862,,,,,,false,false,,false
00000006863,,,,,,false,false,,false
00000006864,,,,,,false,false,,false
00000006865,,,,,,false,false,,false
00000006866,,,,,,false,false,,false
00000006867,,,,,,false,false,,false
00000006868,,,,,,false,false,,false
00000006869,,,,,,false,false,,false
00000006870,,,,,,false,false,,false
00000006871,,,,,,false,false,,false
00000006872,,,,,,false,false,,false
00000006873,,,,,,false,false,,false
